,mac,mac_num,key_point_num,mean_rssi,var_rssi,x_pos,y_pos
518,50:d4:f7:b9:c4:dc,5,33,-100.0,0.0,485,156
519,50:d4:f7:b9:c4:dc,5,34,-100.0,0.0,484,145
520,50:d4:f7:b9:c4:dc,5,35,-100.0,0.0,509,146
521,50:d4:f7:b9:c4:dc,5,36,-100.0,0.0,510,157
522,50:d4:f7:b9:c4:dc,5,37,-100.0,0.0,527,145
523,50:d4:f7:b9:c4:dc,5,38,-94.0,0.0,524,162
524,50:d4:f7:b9:c4:dc,5,39,-100.0,0.0,533,162
525,50:d4:f7:b9:c4:dc,5,40,-100.0,0.0,528,185
526,50:d4:f7:b9:c4:dc,5,41,-100.0,0.0,543,145
527,50:d4:f7:b9:c4:dc,5,42,-100.0,0.0,544,156
528,50:d4:f7:b9:c4:dc,5,43,-100.0,0.0,560,145
529,50:d4:f7:b9:c4:dc,5,44,-100.0,0.0,559,156
530,50:d4:f7:b9:c4:dc,5,45,-89.0,0.4,544,169
531,50:d4:f7:b9:c4:dc,5,46,-100.0,0.0,544,187
532,50:d4:f7:b9:c4:dc,5,47,-88.0,2.0,560,169
533,50:d4:f7:b9:c4:dc,5,48,-87.2,3.7600000000000002,561,187
534,50:d4:f7:b9:c4:dc,5,49,-86.72727272727273,1.774104683195592,579,168
535,50:d4:f7:b9:c4:dc,5,50,-86.71428571428571,8.299319727891154,585,185
536,50:d4:f7:b9:c4:dc,5,51,-100.0,0.0,569,155
537,50:d4:f7:b9:c4:dc,5,52,-100.0,0.0,567,146
538,50:d4:f7:b9:c4:dc,5,53,-100.0,0.0,581,146
539,50:d4:f7:b9:c4:dc,5,54,-91.0,0.0,595,157
540,50:d4:f7:b9:c4:dc,5,55,-100.0,0.0,593,146
541,50:d4:f7:b9:c4:dc,5,56,-91.0,0.0,582,158
542,50:d4:f7:b9:c4:dc,5,57,-100.0,0.0,613,145
543,50:d4:f7:b9:c4:dc,5,58,-100.0,0.0,614,156
544,50:d4:f7:b9:c4:dc,5,59,-88.5,0.25,634,147
545,50:d4:f7:b9:c4:dc,5,60,-100.0,0.0,634,156
546,50:d4:f7:b9:c4:dc,5,61,-81.06451612903226,11.705515088449529,597,169
547,50:d4:f7:b9:c4:dc,5,62,-87.61904761904762,5.378684807256235,606,186
548,50:d4:f7:b9:c4:dc,5,63,-81.34188034188034,18.81474176345971,618,169
549,50:d4:f7:b9:c4:dc,5,64,-83.44444444444444,17.135802469135804,637,168
550,50:d4:f7:b9:c4:dc,5,65,-88.25,4.6875,640,187
551,50:d4:f7:b9:c4:dc,5,66,-86.77777777777777,3.7283950617283943,625,189
552,50:d4:f7:b9:c4:dc,5,67,-89.0,0.0,608,208
553,50:d4:f7:b9:c4:dc,5,68,-89.75,1.1875,610,233
554,50:d4:f7:b9:c4:dc,5,69,-100.0,0.0,629,233
555,50:d4:f7:b9:c4:dc,5,70,-100.0,0.0,629,213
556,50:d4:f7:b9:c4:dc,5,71,-82.4959349593496,25.27437371934694,660,170
557,50:d4:f7:b9:c4:dc,5,72,-79.72857142857143,30.49299319727891,653,188
558,50:d4:f7:b9:c4:dc,5,73,-82.16908212560386,10.391701089873743,674,186
559,50:d4:f7:b9:c4:dc,5,74,-80.90598290598291,20.239024033895824,665,198
560,50:d4:f7:b9:c4:dc,5,75,-83.58677685950413,14.969742503927328,677,210
561,50:d4:f7:b9:c4:dc,5,76,-76.78419452887537,34.85616356094271,689,202
562,50:d4:f7:b9:c4:dc,5,77,-80.09122807017543,14.721502000615574,699,213
563,50:d4:f7:b9:c4:dc,5,78,-81.23828125,18.853378295898438,694,222
564,50:d4:f7:b9:c4:dc,5,79,-82.72195121951219,14.971469363474123,679,224
565,50:d4:f7:b9:c4:dc,5,80,-79.5391304347826,17.535425330812853,673,231
566,50:d4:f7:b9:c4:dc,5,81,-78.25077399380805,22.237422001552776,669,163
567,50:d4:f7:b9:c4:dc,5,82,-81.39766081871345,30.251222598406347,677,141
568,50:d4:f7:b9:c4:dc,5,83,-76.65373961218836,31.168192386491818,684,178
569,50:d4:f7:b9:c4:dc,5,84,-78.27859237536657,20.541154616833364,683,161
570,50:d4:f7:b9:c4:dc,5,85,-79.07831325301204,24.813144142836407,697,175
571,50:d4:f7:b9:c4:dc,5,86,-79.6112600536193,20.371669457841286,697,193
572,50:d4:f7:b9:c4:dc,5,87,-73.69300225733635,57.74773884198135,719,196
573,50:d4:f7:b9:c4:dc,5,88,-71.96452328159646,31.643974218415835,708,209
574,50:d4:f7:b9:c4:dc,5,89,-71.6302729528536,78.44146568232057,720,221
575,50:d4:f7:b9:c4:dc,5,90,-71.57220708446866,51.67257905248387,739,215
576,50:d4:f7:b9:c4:dc,5,91,-71.19732441471572,55.643337322848744,735,232
577,50:d4:f7:b9:c4:dc,5,92,-73.55555555555556,41.78179730117714,757,235
578,50:d4:f7:b9:c4:dc,5,93,-79.93333333333334,30.978888888888893,749,247
579,50:d4:f7:b9:c4:dc,5,94,-77.98347107438016,32.264189604535204,770,246
580,50:d4:f7:b9:c4:dc,5,95,-82.54362416107382,18.006486194315574,760,259
581,50:d4:f7:b9:c4:dc,5,96,-76.52777777777777,77.93970458553791,779,265
582,50:d4:f7:b9:b1:aa,6,0,-86.93333333333334,5.128888888888887,309,254
583,50:d4:f7:b9:b1:aa,6,1,-85.52,6.089600000000001,323,265
584,50:d4:f7:b9:b1:aa,6,2,-85.95454545454545,7.588842975206609,327,237
585,50:d4:f7:b9:b1:aa,6,3,-86.15,6.027500000000001,339,250
586,50:d4:f7:b9:b1:aa,6,4,-81.43636363636364,17.591404958677682,343,222
587,50:d4:f7:b9:b1:aa,6,5,-83.89285714285714,10.952806122448978,355,234
588,50:d4:f7:b9:b1:aa,6,6,-82.90666666666667,9.817955555555557,355,209
589,50:d4:f7:b9:b1:aa,6,7,-81.85714285714286,10.040816326530612,366,220
590,50:d4:f7:b9:b1:aa,6,8,-81.9625,20.511093750000004,374,188
591,50:d4:f7:b9:b1:aa,6,9,-82.39423076923077,11.354197485207102,386,201
592,50:d4:f7:b9:b1:aa,6,10,-89.5,0.25,386,235
593,50:d4:f7:b9:b1:aa,6,11,-100.0,0.0,400,219
594,50:d4:f7:b9:b1:aa,6,12,-100.0,0.0,414,235
595,50:d4:f7:b9:b1:aa,6,13,-100.0,0.0,402,247
596,50:d4:f7:b9:b1:aa,6,14,-82.20833333333333,22.289930555555554,393,169
597,50:d4:f7:b9:b1:aa,6,15,-79.3,31.832222222222214,402,187
598,50:d4:f7:b9:b1:aa,6,16,-81.18461538461538,17.335147928994086,423,168
599,50:d4:f7:b9:b1:aa,6,17,-84.53658536585365,9.858417608566327,443,186
600,50:d4:f7:b9:b1:aa,6,18,-87.0,7.955555555555556,452,166
601,50:d4:f7:b9:b1:aa,6,19,-82.97222222222223,8.786265432098764,467,185
602,50:d4:f7:b9:b1:aa,6,20,-83.22033898305085,10.341281241022696,475,169
603,50:d4:f7:b9:b1:aa,6,21,-87.0,0.0,492,185
604,50:d4:f7:b9:b1:aa,6,22,-84.86842105263158,6.324792243767312,494,169
605,50:d4:f7:b9:b1:aa,6,23,-100.0,0.0,514,187
606,50:d4:f7:b9:b1:aa,6,24,-86.18181818181819,4.876033057851239,512,170
607,50:d4:f7:b9:b1:aa,6,25,-76.91666666666667,41.11210317460317,393,159
608,50:d4:f7:b9:b1:aa,6,26,-78.5,12.25,391,146
609,50:d4:f7:b9:b1:aa,6,27,-100.0,0.0,413,159
610,50:d4:f7:b9:b1:aa,6,28,-67.59715639810426,34.61022888075291,414,146
611,50:d4:f7:b9:b1:aa,6,29,-73.54878048780488,44.320791195716836,440,157
612,50:d4:f7:b9:b1:aa,6,30,-76.28057553956835,26.374514776667873,440,146
613,50:d4:f7:b9:b1:aa,6,31,-82.43023255813954,31.47769064359112,464,145
614,50:d4:f7:b9:b1:aa,6,32,-83.51282051282051,13.685733070348457,464,162
615,50:d4:f7:b9:b1:aa,6,33,-83.41489361702128,10.647012222725213,485,156
616,50:d4:f7:b9:b1:aa,6,34,-84.96078431372548,12.331795463283354,484,145
617,50:d4:f7:b9:b1:aa,6,35,-84.71264367816092,8.36570220636808,509,146
618,50:d4:f7:b9:b1:aa,6,36,-83.73863636363636,9.715779958677688,510,157
619,50:d4:f7:b9:b1:aa,6,37,-84.5,12.25,527,145
620,50:d4:f7:b9:b1:aa,6,38,-89.4,1.8399999999999999,524,162
621,50:d4:f7:b9:b1:aa,6,39,-100.0,0.0,533,162
622,50:d4:f7:b9:b1:aa,6,40,-100.0,0.0,528,185
623,50:d4:f7:b9:b1:aa,6,41,-81.94339622641509,22.73264506941973,543,145
624,50:d4:f7:b9:b1:aa,6,42,-83.53932584269663,11.214745612927661,544,156
625,50:d4:f7:b9:b1:aa,6,43,-84.94117647058823,6.525951557093426,560,145
626,50:d4:f7:b9:b1:aa,6,44,-82.56880733944953,8.85077013719384,559,156
627,50:d4:f7:b9:b1:aa,6,45,-100.0,0.0,544,169
628,50:d4:f7:b9:b1:aa,6,46,-91.0,0.0,544,187
629,50:d4:f7:b9:b1:aa,6,47,-100.0,0.0,560,169
630,50:d4:f7:b9:b1:aa,6,48,-100.0,0.0,561,187
631,50:d4:f7:b9:b1:aa,6,49,-100.0,0.0,579,168
632,50:d4:f7:b9:b1:aa,6,50,-100.0,0.0,585,185
633,50:d4:f7:b9:b1:aa,6,51,-100.0,0.0,569,155
634,50:d4:f7:b9:b1:aa,6,52,-100.0,0.0,567,146
635,50:d4:f7:b9:b1:aa,6,53,-100.0,0.0,581,146
636,50:d4:f7:b9:b1:aa,6,54,-100.0,0.0,595,157
637,50:d4:f7:b9:b1:aa,6,55,-100.0,0.0,593,146
638,50:d4:f7:b9:b1:aa,6,56,-100.0,0.0,582,158
639,50:d4:f7:b9:b1:aa,6,57,-100.0,0.0,613,145
640,50:d4:f7:b9:b1:aa,6,58,-91.0,0.0,614,156
641,50:d4:f7:b9:b1:aa,6,59,-87.75,1.1875,634,147
642,50:d4:f7:b9:b1:aa,6,60,-100.0,0.0,634,156
643,50:d4:f7:b9:b1:aa,6,61,-100.0,0.0,597,169
644,50:d4:f7:b9:b1:aa,6,62,-100.0,0.0,606,186
645,50:d4:f7:b9:b1:aa,6,63,-100.0,0.0,618,169
646,50:d4:f7:b9:b1:aa,6,64,-100.0,0.0,637,168
647,50:d4:f7:b9:b1:aa,6,65,-100.0,0.0,640,187
648,50:d4:f7:b9:b1:aa,6,66,-100.0,0.0,625,189
649,50:d4:f7:b9:b1:aa,6,67,-100.0,0.0,608,208
650,50:d4:f7:b9:b1:aa,6,68,-100.0,0.0,610,233
651,50:d4:f7:b9:b1:aa,6,69,-100.0,0.0,629,233
652,50:d4:f7:b9:b1:aa,6,70,-100.0,0.0,629,213
653,50:d4:f7:b9:b1:aa,6,71,-100.0,0.0,660,170
654,50:d4:f7:b9:b1:aa,6,72,-100.0,0.0,653,188
655,50:d4:f7:b9:b1:aa,6,73,-100.0,0.0,674,186
656,50:d4:f7:b9:b1:aa,6,74,-100.0,0.0,665,198
657,50:d4:f7:b9:b1:aa,6,75,-100.0,0.0,677,210
658,50:d4:f7:b9:b1:aa,6,76,-100.0,0.0,689,202
659,50:d4:f7:b9:b1:aa,6,77,-100.0,0.0,699,213
660,50:d4:f7:b9:b1:aa,6,78,-100.0,0.0,694,222
661,50:d4:f7:b9:b1:aa,6,79,-100.0,0.0,679,224
662,50:d4:f7:b9:b1:aa,6,80,-100.0,0.0,673,231
663,50:d4:f7:b9:b1:aa,6,81,-100.0,0.0,669,163
664,50:d4:f7:b9:b1:aa,6,82,-100.0,0.0,677,141
665,50:d4:f7:b9:b1:aa,6,83,-100.0,0.0,684,178
666,50:d4:f7:b9:b1:aa,6,84,-100.0,0.0,683,161
667,50:d4:f7:b9:b1:aa,6,85,-100.0,0.0,697,175
668,50:d4:f7:b9:b1:aa,6,86,-100.0,0.0,697,193
669,50:d4:f7:b9:b1:aa,6,87,-100.0,0.0,719,196
670,50:d4:f7:b9:b1:aa,6,88,-100.0,0.0,708,209
671,50:d4:f7:b9:b1:aa,6,89,-100.0,0.0,720,221
672,50:d4:f7:b9:b1:aa,6,90,-100.0,0.0,739,215
673,50:d4:f7:b9:b1:aa,6,91,-100.0,0.0,735,232
674,50:d4:f7:b9:b1:aa,6,92,-100.0,0.0,757,235
675,50:d4:f7:b9:b1:aa,6,93,-100.0,0.0,749,247
676,50:d4:f7:b9:b1:aa,6,94,-100.0,0.0,770,246
677,50:d4:f7:b9:b1:aa,6,95,-100.0,0.0,760,259
678,50:d4:f7:b9:b1:aa,6,96,-100.0,0.0,779,265
679,50:d4:f7:b9:aa:cc,7,0,-100.0,0.0,309,254
680,50:d4:f7:b9:aa:cc,7,1,-100.0,0.0,323,265
681,50:d4:f7:b9:aa:cc,7,2,-100.0,0.0,327,237
682,50:d4:f7:b9:aa:cc,7,3,-100.0,0.0,339,250
683,50:d4:f7:b9:aa:cc,7,4,-100.0,0.0,343,222
684,50:d4:f7:b9:aa:cc,7,5,-100.0,0.0,355,234
685,50:d4:f7:b9:aa:cc,7,6,-100.0,0.0,355,209
686,50:d4:f7:b9:aa:cc,7,7,-87.75,2.4375,366,220
687,50:d4:f7:b9:aa:cc,7,8,-86.0909090909091,5.900826446280993,374,188
688,50:d4:f7:b9:aa:cc,7,9,-100.0,0.0,386,201
689,50:d4:f7:b9:aa:cc,7,10,-100.0,0.0,386,235
690,50:d4:f7:b9:aa:cc,7,11,-100.0,0.0,400,219
691,50:d4:f7:b9:aa:cc,7,12,-100.0,0.0,414,235
692,50:d4:f7:b9:aa:cc,7,13,-100.0,0.0,402,247
693,50:d4:f7:b9:aa:cc,7,14,-86.16666666666667,11.805555555555555,393,169
694,50:d4:f7:b9:aa:cc,7,15,-87.4,5.839999999999999,402,187
695,50:d4:f7:b9:aa:cc,7,16,-87.55,4.647499999999999,423,168
696,50:d4:f7:b9:aa:cc,7,17,-82.47169811320755,22.324670701317196,443,186
697,50:d4:f7:b9:aa:cc,7,18,-81.68181818181819,23.51564344746163,452,166
698,50:d4:f7:b9:aa:cc,7,19,-75.26642335766424,23.407120784271935,467,185
699,50:d4:f7:b9:aa:cc,7,20,-78.52879581151832,17.767495408568845,475,169
700,50:d4:f7:b9:aa:cc,7,21,-78.86,32.0604,492,185
701,50:d4:f7:b9:aa:cc,7,22,-77.71889400921658,23.197477117798215,494,169
702,50:d4:f7:b9:aa:cc,7,23,-76.38764044943821,36.46209443252114,514,187
703,50:d4:f7:b9:aa:cc,7,24,-71.14847161572052,54.79891687801529,512,170
704,50:d4:f7:b9:aa:cc,7,25,-86.56,5.446400000000001,393,159
705,50:d4:f7:b9:aa:cc,7,26,-100.0,0.0,391,146
706,50:d4:f7:b9:aa:cc,7,27,-100.0,0.0,413,159
707,50:d4:f7:b9:aa:cc,7,28,-82.97619047619048,18.30895691609977,414,146
708,50:d4:f7:b9:aa:cc,7,29,-78.80788177339902,28.41136644907666,440,157
709,50:d4:f7:b9:aa:cc,7,30,-80.95161290322581,17.41163718348942,440,146
710,50:d4:f7:b9:aa:cc,7,31,-80.47368421052632,26.925999208547683,464,145
711,50:d4:f7:b9:aa:cc,7,32,-79.20382165605096,26.22597265609153,464,162
712,50:d4:f7:b9:aa:cc,7,33,-71.72380952380952,52.30467120181406,485,156
713,50:d4:f7:b9:aa:cc,7,34,-71.47698744769875,18.467043644193904,484,145
714,50:d4:f7:b9:aa:cc,7,35,-71.48132780082987,31.204008195451173,509,146
715,50:d4:f7:b9:aa:cc,7,36,-73.04651162790698,36.611790156841536,510,157
716,50:d4:f7:b9:aa:cc,7,37,-74.14503816793894,40.37591049472642,527,145
717,50:d4:f7:b9:aa:cc,7,38,-68.25762711864407,62.70650962367136,524,162
718,50:d4:f7:b9:aa:cc,7,39,-74.28727272727272,20.248383471074387,533,162
719,50:d4:f7:b9:aa:cc,7,40,-79.01456310679612,18.926972381939862,528,185
720,50:d4:f7:b9:aa:cc,7,41,-73.78902953586498,52.68966867845253,543,145
721,50:d4:f7:b9:aa:cc,7,42,-72.53921568627452,46.621011149557866,544,156
722,50:d4:f7:b9:aa:cc,7,43,-78.72,25.579377777777772,560,145
723,50:d4:f7:b9:aa:cc,7,44,-76.44866920152091,25.38044499703625,559,156
724,50:d4:f7:b9:aa:cc,7,45,-74.01503759398496,29.856916727910004,544,169
725,50:d4:f7:b9:aa:cc,7,46,-70.0,41.4169741697417,544,187
726,50:d4:f7:b9:aa:cc,7,47,-77.7542372881356,28.7870583165757,560,169
727,50:d4:f7:b9:aa:cc,7,48,-76.48101265822785,31.709555092666772,561,187
728,50:d4:f7:b9:aa:cc,7,49,-81.39263803680981,15.993074635853816,579,168
729,50:d4:f7:b9:aa:cc,7,50,-80.10112359550561,29.169549299330903,585,185
730,50:d4:f7:b9:aa:cc,7,51,-86.76923076923077,10.10059171597633,569,155
731,50:d4:f7:b9:aa:cc,7,52,-87.5,4.4375,567,146
732,50:d4:f7:b9:aa:cc,7,53,-84.04895104895105,6.941659738862537,581,146
733,50:d4:f7:b9:aa:cc,7,54,-80.01739130434783,14.17361058601134,595,157
734,50:d4:f7:b9:aa:cc,7,55,-83.87128712871286,16.468581511616506,593,146
735,50:d4:f7:b9:aa:cc,7,56,-83.86363636363636,17.59504132231405,582,158
736,50:d4:f7:b9:aa:cc,7,57,-84.62264150943396,10.310430758276965,613,145
737,50:d4:f7:b9:aa:cc,7,58,-85.65789473684211,9.646121883656507,614,156
738,50:d4:f7:b9:aa:cc,7,59,-88.3,8.81,634,147
739,50:d4:f7:b9:aa:cc,7,60,-85.7843137254902,5.110342176086122,634,156
740,50:d4:f7:b9:aa:cc,7,61,-80.97986577181209,20.570064411512995,597,169
741,50:d4:f7:b9:aa:cc,7,62,-81.72941176470589,28.97384083044983,606,186
742,50:d4:f7:b9:aa:cc,7,63,-84.8048780487805,18.839976204640095,618,169
743,50:d4:f7:b9:aa:cc,7,64,-85.76923076923077,8.254437869822484,637,168
744,50:d4:f7:b9:aa:cc,7,65,-84.98076923076923,7.326553254437869,640,187
745,50:d4:f7:b9:aa:cc,7,66,-84.62162162162163,8.073046018991965,625,189
746,50:d4:f7:b9:aa:cc,7,67,-100.0,0.0,608,208
747,50:d4:f7:b9:aa:cc,7,68,-89.0,0.0,610,233
748,50:d4:f7:b9:aa:cc,7,69,-87.86842105263158,4.2195290858725745,629,233
749,50:d4:f7:b9:aa:cc,7,70,-90.0,0.0,629,213
750,50:d4:f7:b9:aa:cc,7,71,-86.07692307692308,6.5325443786982245,660,170
751,50:d4:f7:b9:aa:cc,7,72,-84.6875,6.58984375,653,188
752,50:d4:f7:b9:aa:cc,7,73,-84.84745762711864,5.993679977018098,674,186
753,50:d4:f7:b9:aa:cc,7,74,-86.16666666666667,6.472222222222221,665,198
754,50:d4:f7:b9:aa:cc,7,75,-100.0,0.0,677,210
755,50:d4:f7:b9:aa:cc,7,76,-86.0,0.0,689,202
756,50:d4:f7:b9:aa:cc,7,77,-100.0,0.0,699,213
757,50:d4:f7:b9:aa:cc,7,78,-100.0,0.0,694,222
758,50:d4:f7:b9:aa:cc,7,79,-100.0,0.0,679,224
759,50:d4:f7:b9:aa:cc,7,80,-100.0,0.0,673,231
760,50:d4:f7:b9:aa:cc,7,81,-100.0,0.0,669,163
761,50:d4:f7:b9:aa:cc,7,82,-100.0,0.0,677,141
762,50:d4:f7:b9:aa:cc,7,83,-100.0,0.0,684,178
763,50:d4:f7:b9:aa:cc,7,84,-100.0,0.0,683,161
764,50:d4:f7:b9:aa:cc,7,85,-100.0,0.0,697,175
765,50:d4:f7:b9:aa:cc,7,86,-100.0,0.0,697,193
766,50:d4:f7:b9:aa:cc,7,87,-100.0,0.0,719,196
767,50:d4:f7:b9:aa:cc,7,88,-100.0,0.0,708,209
768,50:d4:f7:b9:aa:cc,7,89,-100.0,0.0,720,221
769,50:d4:f7:b9:aa:cc,7,90,-100.0,0.0,739,215
770,50:d4:f7:b9:aa:cc,7,91,-100.0,0.0,735,232
771,50:d4:f7:b9:aa:cc,7,92,-100.0,0.0,757,235
772,50:d4:f7:b9:aa:cc,7,93,-100.0,0.0,749,247
773,50:d4:f7:b9:aa:cc,7,94,-100.0,0.0,770,246
774,50:d4:f7:b9:aa:cc,7,95,-100.0,0.0,760,259
775,50:d4:f7:b9:aa:cc,7,96,-100.0,0.0,779,265
776,50:d4:f7:ff:df:56,8,0,-100.0,0.0,309,254
777,50:d4:f7:ff:df:56,8,1,-100.0,0.0,323,265
778,50:d4:f7:ff:df:56,8,2,-100.0,0.0,327,237
779,50:d4:f7:ff:df:56,8,3,-100.0,0.0,339,250
780,50:d4:f7:ff:df:56,8,4,-100.0,0.0,343,222
781,50:d4:f7:ff:df:56,8,5,-100.0,0.0,355,234
782,50:d4:f7:ff:df:56,8,6,-100.0,0.0,355,209
783,50:d4:f7:ff:df:56,8,7,-100.0,0.0,366,220
784,50:d4:f7:ff:df:56,8,8,-100.0,0.0,374,188
785,50:d4:f7:ff:df:56,8,9,-100.0,0.0,386,201
786,50:d4:f7:ff:df:56,8,10,-100.0,0.0,386,235
787,50:d4:f7:ff:df:56,8,11,-100.0,0.0,400,219
788,50:d4:f7:ff:df:56,8,12,-100.0,0.0,414,235
789,50:d4:f7:ff:df:56,8,13,-100.0,0.0,402,247
790,50:d4:f7:ff:df:56,8,14,-100.0,0.0,393,169
791,50:d4:f7:ff:df:56,8,15,-100.0,0.0,402,187
792,50:d4:f7:ff:df:56,8,16,-100.0,0.0,423,168
793,50:d4:f7:ff:df:56,8,17,-100.0,0.0,443,186
794,50:d4:f7:ff:df:56,8,18,-100.0,0.0,452,166
795,50:d4:f7:ff:df:56,8,19,-90.11764705882354,2.221453287197232,467,185
796,50:d4:f7:ff:df:56,8,20,-90.5,0.25,475,169
797,50:d4:f7:ff:df:56,8,21,-100.0,0.0,492,185
798,50:d4:f7:ff:df:56,8,22,-92.0,1.0,494,169
799,50:d4:f7:ff:df:56,8,23,-87.54545454545455,3.811570247933884,514,187
800,50:d4:f7:ff:df:56,8,24,-90.77777777777777,2.617283950617284,512,170
801,50:d4:f7:ff:df:56,8,25,-100.0,0.0,393,159
802,50:d4:f7:ff:df:56,8,26,-100.0,0.0,391,146
803,50:d4:f7:ff:df:56,8,27,-100.0,0.0,413,159
804,50:d4:f7:ff:df:56,8,28,-100.0,0.0,414,146
805,50:d4:f7:ff:df:56,8,29,-89.72727272727273,1.1074380165289255,440,157
806,50:d4:f7:ff:df:56,8,30,-100.0,0.0,440,146
807,50:d4:f7:ff:df:56,8,31,-91.0,4.0,464,145
808,50:d4:f7:ff:df:56,8,32,-90.28571428571429,0.7755102040816328,464,162
809,50:d4:f7:ff:df:56,8,33,-83.2457627118644,17.202312553863834,485,156
810,50:d4:f7:ff:df:56,8,34,-87.69117647058823,5.3016868512110715,484,145
811,50:d4:f7:ff:df:56,8,35,-89.6938775510204,3.640982923781758,509,146
812,50:d4:f7:ff:df:56,8,36,-85.25,22.273706896551722,510,157
813,50:d4:f7:ff:df:56,8,37,-84.78151260504201,16.59091872042935,527,145
814,50:d4:f7:ff:df:56,8,38,-87.45054945054945,8.68711508271948,524,162
815,50:d4:f7:ff:df:56,8,39,-100.0,0.0,533,162
816,50:d4:f7:ff:df:56,8,40,-87.86363636363636,3.754132231404958,528,185
817,50:d4:f7:ff:df:56,8,41,-82.6015625,21.38031005859375,543,145
818,50:d4:f7:ff:df:56,8,42,-85.40495867768595,14.588074585069325,544,156
819,50:d4:f7:ff:df:56,8,43,-79.0,13.560538116591928,560,145
820,50:d4:f7:ff:df:56,8,44,-79.51127819548873,38.62581265193057,559,156
821,50:d4:f7:ff:df:56,8,45,-86.71341463414635,5.936161511005354,544,169
822,50:d4:f7:ff:df:56,8,46,-86.26315789473684,7.904432132963992,544,187
823,50:d4:f7:ff:df:56,8,47,-82.65891472868218,15.658854636139653,560,169
824,50:d4:f7:ff:df:56,8,48,-85.54320987654322,12.927145252248135,561,187
825,50:d4:f7:ff:df:56,8,49,-79.69824561403509,18.042277623884274,579,168
826,50:d4:f7:ff:df:56,8,50,-85.36434108527132,18.076557899164712,585,185
827,50:d4:f7:ff:df:56,8,51,-75.36036036036036,21.753023293563835,569,155
828,50:d4:f7:ff:df:56,8,52,-79.10057471264368,11.998505416831813,567,146
829,50:d4:f7:ff:df:56,8,53,-69.65429234338747,45.31668111175113,581,146
830,50:d4:f7:ff:df:56,8,54,-77.27272727272727,43.0922865013774,595,157
831,50:d4:f7:ff:df:56,8,55,-66.796875,39.044677734375,593,146
832,50:d4:f7:ff:df:56,8,56,-69.36886993603412,42.52704797668679,582,158
833,50:d4:f7:ff:df:56,8,57,-72.73763440860215,39.99568042548272,613,145
834,50:d4:f7:ff:df:56,8,58,-66.35508637236084,23.48811712305805,614,156
835,50:d4:f7:ff:df:56,8,59,-67.44096385542169,21.644105095079112,634,147
836,50:d4:f7:ff:df:56,8,60,-70.68364611260054,47.980349172350834,634,156
837,50:d4:f7:ff:df:56,8,61,-81.62114537444934,24.719905296046885,597,169
838,50:d4:f7:ff:df:56,8,62,-83.02185792349727,15.004986712054706,606,186
839,50:d4:f7:ff:df:56,8,63,-82.92561983471074,20.333310566218152,618,169
840,50:d4:f7:ff:df:56,8,64,-84.92748091603053,9.82298525726939,637,168
841,50:d4:f7:ff:df:56,8,65,-84.62857142857143,10.27156462585034,640,187
842,50:d4:f7:ff:df:56,8,66,-80.57432432432432,35.41339481373266,625,189
843,50:d4:f7:ff:df:56,8,67,-90.125,2.859375,608,208
844,50:d4:f7:ff:df:56,8,68,-87.30952380952381,6.928004535147391,610,233
845,50:d4:f7:ff:df:56,8,69,-89.91304347826087,1.3837429111531194,629,233
846,50:d4:f7:ff:df:56,8,70,-86.25824175824175,9.894849655838668,629,213
847,50:d4:f7:ff:df:56,8,71,-85.76229508196721,15.181201289975816,660,170
848,50:d4:f7:ff:df:56,8,72,-85.25853658536586,11.694134443783463,653,188
849,50:d4:f7:ff:df:56,8,73,-84.0728476821192,11.948335599315818,674,186
850,50:d4:f7:ff:df:56,8,74,-83.44970414201184,16.602499912468048,665,198
851,50:d4:f7:ff:df:56,8,75,-89.0,0.0,677,210
852,50:d4:f7:ff:df:56,8,76,-88.41052631578947,4.76831024930748,689,202
853,50:d4:f7:ff:df:56,8,77,-79.90710382513662,34.685359371734,699,213
854,50:d4:f7:ff:df:56,8,78,-82.33333333333333,22.75555555555556,694,222
855,50:d4:f7:ff:df:56,8,79,-89.5,2.25,679,224
856,50:d4:f7:ff:df:56,8,80,-100.0,0.0,673,231
857,50:d4:f7:ff:df:56,8,81,-83.87142857142857,16.212040816326535,669,163
858,50:d4:f7:ff:df:56,8,82,-85.42372881355932,16.803504740017235,677,141
859,50:d4:f7:ff:df:56,8,83,-84.75,7.341346153846154,684,178
860,50:d4:f7:ff:df:56,8,84,-90.33333333333333,4.888888888888888,683,161
861,50:d4:f7:ff:df:56,8,85,-100.0,0.0,697,175
862,50:d4:f7:ff:df:56,8,86,-100.0,0.0,697,193
863,50:d4:f7:ff:df:56,8,87,-88.5,0.25,719,196
864,50:d4:f7:ff:df:56,8,88,-90.0,3.3076923076923075,708,209
865,50:d4:f7:ff:df:56,8,89,-90.4375,1.62109375,720,221
866,50:d4:f7:ff:df:56,8,90,-100.0,0.0,739,215
867,50:d4:f7:ff:df:56,8,91,-100.0,0.0,735,232
868,50:d4:f7:ff:df:56,8,92,-100.0,0.0,757,235
869,50:d4:f7:ff:df:56,8,93,-100.0,0.0,749,247
870,50:d4:f7:ff:df:56,8,94,-100.0,0.0,770,246
871,50:d4:f7:ff:df:56,8,95,-100.0,0.0,760,259
872,50:d4:f7:ff:df:56,8,96,-100.0,0.0,779,265
